<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
SBERP;10;07/06/18;17:30;194.5000000
SBERP;10;07/06/18;17:40;194.0700000
SBERP;10;07/06/18;17:50;193.6900000
SBERP;10;07/06/18;18:00;193.6200000
SBERP;10;07/06/18;18:10;193.5000000
SBERP;10;07/06/18;18:20;193.5000000
SBERP;10;07/06/18;18:30;193.3000000
SBERP;10;07/06/18;18:40;193.0000000
SBERP;10;07/06/18;18:50;192.5000000
SBERP;10;08/06/18;10:10;192.2400000
SBERP;10;08/06/18;10:20;192.8800000
SBERP;10;08/06/18;10:30;192.7400000
SBERP;10;08/06/18;10:40;192.7600000
SBERP;10;08/06/18;10:50;192.9200000
SBERP;10;08/06/18;11:00;192.6300000
SBERP;10;08/06/18;11:10;192.3500000
SBERP;10;08/06/18;11:20;192.1800000
SBERP;10;08/06/18;11:30;192.6500000
SBERP;10;08/06/18;11:40;192.5000000
SBERP;10;08/06/18;11:50;192.9400000
SBERP;10;08/06/18;12:00;192.6200000
SBERP;10;08/06/18;12:10;192.4400000
SBERP;10;08/06/18;12:20;192.3500000
SBERP;10;08/06/18;12:30;191.9800000
SBERP;10;08/06/18;12:40;191.9700000
SBERP;10;08/06/18;12:50;191.8300000
SBERP;10;08/06/18;13:00;191.6700000
SBERP;10;08/06/18;13:10;190.2100000
SBERP;10;08/06/18;13:20;190.1500000
SBERP;10;08/06/18;13:30;190.7000000
SBERP;10;08/06/18;13:40;190.4000000
SBERP;10;08/06/18;13:50;190.8400000
SBERP;10;08/06/18;14:00;190.7000000
SBERP;10;08/06/18;14:10;190.7800000
SBERP;10;08/06/18;14:20;190.9500000
SBERP;10;08/06/18;14:30;190.9900000
SBERP;10;08/06/18;14:40;190.6300000
SBERP;10;08/06/18;14:50;190.7500000
SBERP;10;08/06/18;15:00;190.6000000
SBERP;10;08/06/18;15:10;190.9100000
SBERP;10;08/06/18;15:20;192.0000000
SBERP;10;08/06/18;15:30;192.3100000
SBERP;10;08/06/18;15:40;192.2300000
SBERP;10;08/06/18;15:50;191.9900000
SBERP;10;08/06/18;16:00;191.9100000
SBERP;10;08/06/18;16:10;191.6000000
SBERP;10;08/06/18;16:20;191.2500000
SBERP;10;08/06/18;16:30;191.0100000
SBERP;10;08/06/18;16:40;190.4100000
SBERP;10;08/06/18;16:50;189.8800000
SBERP;10;08/06/18;17:00;189.5000000
SBERP;10;08/06/18;17:10;190.1200000
SBERP;10;08/06/18;17:20;190.1000000
SBERP;10;08/06/18;17:30;190.5000000
SBERP;10;08/06/18;17:40;190.2100000
SBERP;10;08/06/18;17:50;190.1000000
SBERP;10;08/06/18;18:00;189.2500000
SBERP;10;08/06/18;18:10;189.2700000
SBERP;10;08/06/18;18:20;189.6800000
SBERP;10;08/06/18;18:30;189.8600000
SBERP;10;08/06/18;18:40;190.2900000
SBERP;10;08/06/18;18:50;189.3200000
SBERP;10;09/06/18;10:10;190.6700000
SBERP;10;09/06/18;10:20;190.6000000
SBERP;10;09/06/18;10:30;189.4800000
SBERP;10;09/06/18;10:40;188.8500000
SBERP;10;09/06/18;10:50;189.0000000
SBERP;10;09/06/18;11:00;189.4000000
SBERP;10;09/06/18;11:10;189.4000000
SBERP;10;09/06/18;11:20;189.4100000
SBERP;10;09/06/18;11:30;189.5000000
SBERP;10;09/06/18;11:40;189.4800000
SBERP;10;09/06/18;11:50;189.4600000
SBERP;10;09/06/18;12:00;189.4800000
SBERP;10;09/06/18;12:10;189.5000000
SBERP;10;09/06/18;12:20;189.5000000
SBERP;10;09/06/18;12:30;189.4900000
SBERP;10;09/06/18;12:40;189.6600000
SBERP;10;09/06/18;12:50;189.7400000
SBERP;10;09/06/18;13:00;189.7800000
SBERP;10;09/06/18;13:10;189.7800000
SBERP;10;09/06/18;13:20;189.4700000
SBERP;10;09/06/18;13:30;189.3700000
SBERP;10;09/06/18;13:40;189.2000000
SBERP;10;09/06/18;13:50;189.2300000
SBERP;10;09/06/18;14:00;189.4000000
SBERP;10;09/06/18;14:10;189.4000000
SBERP;10;09/06/18;14:20;189.4000000
SBERP;10;09/06/18;14:30;189.3900000
SBERP;10;09/06/18;14:40;189.3100000
SBERP;10;09/06/18;14:50;189.3900000
SBERP;10;09/06/18;15:00;189.1500000
SBERP;10;09/06/18;15:10;189.1600000
SBERP;10;09/06/18;15:20;189.2200000
SBERP;10;09/06/18;15:30;189.3000000
SBERP;10;09/06/18;15:40;189.3200000
SBERP;10;09/06/18;15:50;189.0800000
SBERP;10;09/06/18;16:00;189.2600000
SBERP;10;09/06/18;16:10;189.2800000
SBERP;10;09/06/18;16:20;189.3400000
SBERP;10;09/06/18;16:30;189.4300000
SBERP;10;09/06/18;16:40;189.4500000
SBERP;10;09/06/18;16:50;189.4900000
SBERP;10;09/06/18;17:00;189.4600000
SBERP;10;09/06/18;17:10;189.4600000
SBERP;10;09/06/18;17:20;189.4700000
SBERP;10;09/06/18;17:30;189.3900000
SBERP;10;09/06/18;17:40;189.3900000
SBERP;10;09/06/18;17:50;189.3100000
SBERP;10;09/06/18;18:00;189.3300000
SBERP;10;09/06/18;18:10;189.2500000
SBERP;10;09/06/18;18:20;189.2000000
SBERP;10;09/06/18;18:30;189.1700000
SBERP;10;09/06/18;18:40;189.2000000
SBERP;10;09/06/18;18:50;189.2100000
SBERP;10;11/06/18;10:10;189.7800000
SBERP;10;11/06/18;10:20;189.6000000
SBERP;10;11/06/18;10:30;188.0500000
SBERP;10;11/06/18;10:40;188.4300000
SBERP;10;11/06/18;10:50;188.0000000
SBERP;10;11/06/18;11:00;186.9900000
SBERP;10;11/06/18;11:10;186.5100000
SBERP;10;11/06/18;11:20;186.6900000
SBERP;10;11/06/18;11:30;187.2200000
SBERP;10;11/06/18;11:40;187.5000000
SBERP;10;11/06/18;11:50;187.4900000
SBERP;10;11/06/18;12:00;187.5000000
SBERP;10;11/06/18;12:10;187.1600000
SBERP;10;11/06/18;12:20;187.3500000
SBERP;10;11/06/18;12:30;187.7800000
SBERP;10;11/06/18;12:40;187.5500000
SBERP;10;11/06/18;12:50;187.8000000
SBERP;10;11/06/18;13:00;187.6700000
SBERP;10;11/06/18;13:10;187.2100000
SBERP;10;11/06/18;13:20;187.6400000
SBERP;10;11/06/18;13:30;187.3400000
SBERP;10;11/06/18;13:40;187.5000000
SBERP;10;11/06/18;13:50;187.4900000
SBERP;10;11/06/18;14:00;187.6700000
SBERP;10;11/06/18;14:10;188.4700000
SBERP;10;11/06/18;14:20;188.8000000
SBERP;10;11/06/18;14:30;188.6900000
SBERP;10;11/06/18;14:40;188.4200000
SBERP;10;11/06/18;14:50;188.3900000
SBERP;10;11/06/18;15:00;188.2100000
SBERP;10;11/06/18;15:10;188.2300000
SBERP;10;11/06/18;15:20;188.6000000
SBERP;10;11/06/18;15:30;188.7700000
SBERP;10;11/06/18;15:40;188.9200000
SBERP;10;11/06/18;15:50;189.0200000
SBERP;10;11/06/18;16:00;188.7700000
SBERP;10;11/06/18;16:10;188.2900000
SBERP;10;11/06/18;16:20;188.4000000
SBERP;10;11/06/18;16:30;187.8500000
SBERP;10;11/06/18;16:40;187.6700000
SBERP;10;11/06/18;16:50;187.8300000
SBERP;10;11/06/18;17:00;187.7100000
SBERP;10;11/06/18;17:10;187.7500000
SBERP;10;11/06/18;17:20;187.9900000
SBERP;10;11/06/18;17:30;187.9400000
SBERP;10;11/06/18;17:40;187.9900000
SBERP;10;11/06/18;17:50;187.9000000
SBERP;10;11/06/18;18:00;187.9800000
SBERP;10;11/06/18;18:10;187.9900000
SBERP;10;11/06/18;18:20;187.9200000
SBERP;10;11/06/18;18:30;188.0500000
SBERP;10;11/06/18;18:40;188.0000000
SBERP;10;11/06/18;18:50;188.0000000
SBERP;10;13/06/18;10:10;188.2600000
SBERP;10;13/06/18;10:20;188.7300000
SBERP;10;13/06/18;10:30;188.8800000
SBERP;10;13/06/18;10:40;189.0000000
SBERP;10;13/06/18;10:50;188.2900000
SBERP;10;13/06/18;11:00;188.4300000
SBERP;10;13/06/18;11:10;188.3600000
SBERP;10;13/06/18;11:20;188.3700000
SBERP;10;13/06/18;11:30;188.0900000
SBERP;10;13/06/18;11:40;188.2600000
SBERP;10;13/06/18;11:50;188.6400000
SBERP;10;13/06/18;12:00;188.7000000
SBERP;10;13/06/18;12:10;188.9100000
SBERP;10;13/06/18;12:20;188.5500000
SBERP;10;13/06/18;12:30;188.7200000
SBERP;10;13/06/18;12:40;188.9700000
SBERP;10;13/06/18;12:50;189.0800000
SBERP;10;13/06/18;13:00;189.6100000
SBERP;10;13/06/18;13:10;189.7500000
SBERP;10;13/06/18;13:20;189.5600000
SBERP;10;13/06/18;13:30;189.7300000
SBERP;10;13/06/18;13:40;189.6000000
SBERP;10;13/06/18;13:50;189.8000000
SBERP;10;13/06/18;14:00;190.0000000
SBERP;10;13/06/18;14:10;190.1400000
SBERP;10;13/06/18;14:20;190.2400000
SBERP;10;13/06/18;14:30;190.4400000
SBERP;10;13/06/18;14:40;190.1700000
SBERP;10;13/06/18;14:50;190.2300000
SBERP;10;13/06/18;15:00;190.0000000
SBERP;10;13/06/18;15:10;190.1900000
SBERP;10;13/06/18;15:20;190.1000000
SBERP;10;13/06/18;15:30;189.9000000
SBERP;10;13/06/18;15:40;189.8800000
SBERP;10;13/06/18;15:50;189.8000000
SBERP;10;13/06/18;16:00;189.9000000
SBERP;10;13/06/18;16:10;190.0900000
SBERP;10;13/06/18;16:20;190.4300000
SBERP;10;13/06/18;16:30;191.3700000
SBERP;10;13/06/18;16:40;191.3000000
SBERP;10;13/06/18;16:50;190.6800000
SBERP;10;13/06/18;17:00;190.4400000
SBERP;10;13/06/18;17:10;190.8600000
SBERP;10;13/06/18;17:20;190.5400000
SBERP;10;13/06/18;17:30;190.4200000
SBERP;10;13/06/18;17:40;190.3000000
SBERP;10;13/06/18;17:50;190.2400000
SBERP;10;13/06/18;18:00;190.2500000
SBERP;10;13/06/18;18:10;190.2300000
SBERP;10;13/06/18;18:20;190.4000000
SBERP;10;13/06/18;18:30;190.4000000
SBERP;10;13/06/18;18:40;190.2000000
SBERP;10;13/06/18;18:50;190.1400000
SBERP;10;14/06/18;10:10;189.9900000
SBERP;10;14/06/18;10:20;189.3000000
SBERP;10;14/06/18;10:30;190.1500000
SBERP;10;14/06/18;10:40;190.3800000
SBERP;10;14/06/18;10:50;190.5000000
SBERP;10;14/06/18;11:00;190.4400000
SBERP;10;14/06/18;11:10;190.5000000
SBERP;10;14/06/18;11:20;190.5000000
SBERP;10;14/06/18;11:30;191.3400000
SBERP;10;14/06/18;11:40;191.4100000
SBERP;10;14/06/18;11:50;191.4600000
SBERP;10;14/06/18;12:00;191.1300000
SBERP;10;14/06/18;12:10;191.2000000
SBERP;10;14/06/18;12:20;191.3500000
SBERP;10;14/06/18;12:30;190.9500000
SBERP;10;14/06/18;12:40;191.1300000
SBERP;10;14/06/18;12:50;191.2700000
SBERP;10;14/06/18;13:00;191.2900000
SBERP;10;14/06/18;13:10;191.6900000
SBERP;10;14/06/18;13:20;191.5200000
SBERP;10;14/06/18;13:30;191.1100000
SBERP;10;14/06/18;13:40;190.7100000
SBERP;10;14/06/18;13:50;190.9300000
SBERP;10;14/06/18;14:00;190.6900000
SBERP;10;14/06/18;14:10;190.3000000
SBERP;10;14/06/18;14:20;190.3300000
SBERP;10;14/06/18;14:30;190.3000000
SBERP;10;14/06/18;14:40;190.3700000
SBERP;10;14/06/18;14:50;190.1900000
SBERP;10;14/06/18;15:00;190.3100000
SBERP;10;14/06/18;15:10;190.4000000
SBERP;10;14/06/18;15:20;190.8000000
SBERP;10;14/06/18;15:30;190.5600000
SBERP;10;14/06/18;15:40;190.3600000
SBERP;10;14/06/18;15:50;190.3600000
SBERP;10;14/06/18;16:00;190.2300000
SBERP;10;14/06/18;16:10;190.2500000
SBERP;10;14/06/18;16:20;190.3000000
SBERP;10;14/06/18;16:30;190.2500000
SBERP;10;14/06/18;16:40;190.3500000
SBERP;10;14/06/18;16:50;189.8700000
SBERP;10;14/06/18;17:00;189.8100000
SBERP;10;14/06/18;17:10;190.1300000
SBERP;10;14/06/18;17:20;190.2300000
SBERP;10;14/06/18;17:30;190.1800000
SBERP;10;14/06/18;17:40;190.0000000
SBERP;10;14/06/18;17:50;190.3200000
SBERP;10;14/06/18;18:00;190.4100000
SBERP;10;14/06/18;18:10;190.2000000
SBERP;10;14/06/18;18:20;190.1000000
SBERP;10;14/06/18;18:30;190.2000000
SBERP;10;14/06/18;18:40;190.0800000
SBERP;10;14/06/18;18:50;189.2600000
SBERP;10;15/06/18;10:10;190.3200000
SBERP;10;15/06/18;10:20;189.6800000
SBERP;10;15/06/18;10:30;190.0000000
SBERP;10;15/06/18;10:40;189.9300000
SBERP;10;15/06/18;10:50;189.6000000
SBERP;10;15/06/18;11:00;189.6200000
SBERP;10;15/06/18;11:10;189.6400000
SBERP;10;15/06/18;11:20;189.3700000
SBERP;10;15/06/18;11:30;188.0700000
SBERP;10;15/06/18;11:40;188.0600000
SBERP;10;15/06/18;11:50;188.2300000
SBERP;10;15/06/18;12:00;187.4000000
SBERP;10;15/06/18;12:10;187.2000000
SBERP;10;15/06/18;12:20;187.1600000
SBERP;10;15/06/18;12:30;187.2000000
SBERP;10;15/06/18;12:40;186.8800000
SBERP;10;15/06/18;12:50;187.1500000
SBERP;10;15/06/18;13:00;186.8500000
SBERP;10;15/06/18;13:10;187.0200000
SBERP;10;15/06/18;13:20;187.3900000
SBERP;10;15/06/18;13:30;187.7100000
SBERP;10;15/06/18;13:40;187.3900000
SBERP;10;15/06/18;13:50;187.4200000
SBERP;10;15/06/18;14:00;187.0700000
SBERP;10;15/06/18;14:10;187.6600000
SBERP;10;15/06/18;14:20;187.3000000
SBERP;10;15/06/18;14:30;188.0000000
SBERP;10;15/06/18;14:40;187.8700000
SBERP;10;15/06/18;14:50;187.5000000
SBERP;10;15/06/18;15:00;187.4200000
SBERP;10;15/06/18;15:10;187.3900000
SBERP;10;15/06/18;15:20;187.3200000
SBERP;10;15/06/18;15:30;187.3600000
SBERP;10;15/06/18;15:40;187.3500000
SBERP;10;15/06/18;15:50;186.7800000
SBERP;10;15/06/18;16:00;186.8000000
SBERP;10;15/06/18;16:10;187.0200000
SBERP;10;15/06/18;16:20;187.2000000
SBERP;10;15/06/18;16:30;187.0700000
SBERP;10;15/06/18;16:40;187.3500000
SBERP;10;15/06/18;16:50;187.0900000
SBERP;10;15/06/18;17:00;187.1000000
SBERP;10;15/06/18;17:10;186.9400000
SBERP;10;15/06/18;17:20;187.0800000
SBERP;10;15/06/18;17:30;187.5300000
SBERP;10;15/06/18;17:40;187.2100000
SBERP;10;15/06/18;17:50;186.9900000
SBERP;10;15/06/18;18:00;186.5000000
SBERP;10;15/06/18;18:10;186.4000000
SBERP;10;15/06/18;18:20;185.9700000
SBERP;10;15/06/18;18:30;185.9300000
SBERP;10;15/06/18;18:40;185.4500000
SBERP;10;15/06/18;18:50;187.4500000
SBERP;10;18/06/18;10:10;185.8000000
SBERP;10;18/06/18;10:20;186.4300000
SBERP;10;18/06/18;10:30;186.3600000
SBERP;10;18/06/18;10:40;185.6000000
SBERP;10;18/06/18;10:50;185.6700000
SBERP;10;18/06/18;11:00;185.6700000
SBERP;10;18/06/18;11:10;186.0000000
SBERP;10;18/06/18;11:20;186.1900000
SBERP;10;18/06/18;11:30;186.1500000
SBERP;10;18/06/18;11:40;186.4600000
SBERP;10;18/06/18;11:50;187.1400000
SBERP;10;18/06/18;12:00;187.1500000
SBERP;10;18/06/18;12:10;187.5000000
SBERP;10;18/06/18;12:20;187.4300000
SBERP;10;18/06/18;12:30;187.0500000
SBERP;10;18/06/18;12:40;187.4600000
SBERP;10;18/06/18;12:50;187.2600000
SBERP;10;18/06/18;13:00;187.4600000
SBERP;10;18/06/18;13:10;187.4900000
SBERP;10;18/06/18;13:20;187.4100000
SBERP;10;18/06/18;13:30;187.1700000
SBERP;10;18/06/18;13:40;186.5600000
SBERP;10;18/06/18;13:50;186.5100000
SBERP;10;18/06/18;14:00;186.2800000
SBERP;10;18/06/18;14:10;186.3700000
SBERP;10;18/06/18;14:20;186.2900000
SBERP;10;18/06/18;14:30;186.1700000
SBERP;10;18/06/18;14:40;185.8300000
SBERP;10;18/06/18;14:50;185.1900000
SBERP;10;18/06/18;15:00;184.4900000
SBERP;10;18/06/18;15:10;184.2000000
SBERP;10;18/06/18;15:20;183.6900000
SBERP;10;18/06/18;15:30;183.6200000
SBERP;10;18/06/18;15:40;183.5400000
SBERP;10;18/06/18;15:50;183.9000000
SBERP;10;18/06/18;16:00;183.2200000
SBERP;10;18/06/18;16:10;183.6400000
SBERP;10;18/06/18;16:20;183.3400000
SBERP;10;18/06/18;16:30;183.4300000
SBERP;10;18/06/18;16:40;183.7100000
SBERP;10;18/06/18;16:50;183.6700000
SBERP;10;18/06/18;17:00;183.8600000
SBERP;10;18/06/18;17:10;184.0000000
SBERP;10;18/06/18;17:20;183.8900000
SBERP;10;18/06/18;17:30;183.8800000
SBERP;10;18/06/18;17:40;184.2000000
SBERP;10;18/06/18;17:50;184.5600000
SBERP;10;18/06/18;18:00;184.6100000
SBERP;10;18/06/18;18:10;184.8400000
SBERP;10;18/06/18;18:20;185.0200000
SBERP;10;18/06/18;18:30;185.0500000
SBERP;10;18/06/18;18:40;185.0100000
SBERP;10;18/06/18;18:50;185.0000000
SBERP;10;19/06/18;10:10;181.9900000
SBERP;10;19/06/18;10:20;181.8300000
SBERP;10;19/06/18;10:30;181.9500000
SBERP;10;19/06/18;10:40;182.6000000
SBERP;10;19/06/18;10:50;182.8100000
SBERP;10;19/06/18;11:00;182.8900000
SBERP;10;19/06/18;11:10;183.0100000
SBERP;10;19/06/18;11:20;182.7800000
SBERP;10;19/06/18;11:30;182.9300000
SBERP;10;19/06/18;11:40;182.8000000
SBERP;10;19/06/18;11:50;182.9700000
SBERP;10;19/06/18;12:00;182.7900000
SBERP;10;19/06/18;12:10;183.4200000
SBERP;10;19/06/18;12:20;183.0800000
SBERP;10;19/06/18;12:30;182.6600000
SBERP;10;19/06/18;12:40;182.6000000
SBERP;10;19/06/18;12:50;182.4100000
SBERP;10;19/06/18;13:00;182.1400000
SBERP;10;19/06/18;13:10;181.8700000
SBERP;10;19/06/18;13:20;181.8800000
SBERP;10;19/06/18;13:30;181.8600000
SBERP;10;19/06/18;13:40;181.6000000
SBERP;10;19/06/18;13:50;181.6000000
SBERP;10;19/06/18;14:00;181.3700000
SBERP;10;19/06/18;14:10;181.5800000
SBERP;10;19/06/18;14:20;181.4400000
SBERP;10;19/06/18;14:30;181.5600000
SBERP;10;19/06/18;14:40;181.9000000
SBERP;10;19/06/18;14:50;181.9700000
SBERP;10;19/06/18;15:00;181.6900000
SBERP;10;19/06/18;15:10;181.6800000
SBERP;10;19/06/18;15:20;182.0000000
SBERP;10;19/06/18;15:30;182.1200000
SBERP;10;19/06/18;15:40;181.9700000
SBERP;10;19/06/18;15:50;182.0000000
SBERP;10;19/06/18;16:00;181.9300000
SBERP;10;19/06/18;16:10;181.9900000
SBERP;10;19/06/18;16:20;181.9400000
SBERP;10;19/06/18;16:30;182.5700000
SBERP;10;19/06/18;16:40;182.6300000
SBERP;10;19/06/18;16:50;182.6500000
SBERP;10;19/06/18;17:00;182.4400000
SBERP;10;19/06/18;17:10;182.2500000
SBERP;10;19/06/18;17:20;182.2000000
SBERP;10;19/06/18;17:30;182.1000000
SBERP;10;19/06/18;17:40;182.0500000
SBERP;10;19/06/18;17:50;181.6600000
SBERP;10;19/06/18;18:00;182.1400000
SBERP;10;19/06/18;18:10;182.0200000
SBERP;10;19/06/18;18:20;182.0000000
SBERP;10;19/06/18;18:30;182.6200000
SBERP;10;19/06/18;18:40;183.5200000
SBERP;10;19/06/18;18:50;183.5000000
SBERP;10;20/06/18;10:10;185.0000000
SBERP;10;20/06/18;10:20;184.6100000
SBERP;10;20/06/18;10:30;185.3900000
SBERP;10;20/06/18;10:40;186.2900000
SBERP;10;20/06/18;10:50;186.0100000
SBERP;10;20/06/18;11:00;186.6900000
SBERP;10;20/06/18;11:10;186.9100000
SBERP;10;20/06/18;11:20;186.3800000
SBERP;10;20/06/18;11:30;186.7500000
SBERP;10;20/06/18;11:40;187.6300000
SBERP;10;20/06/18;11:50;187.3900000
SBERP;10;20/06/18;12:00;187.6100000
SBERP;10;20/06/18;12:10;187.1700000
SBERP;10;20/06/18;12:20;187.0000000
SBERP;10;20/06/18;12:30;186.9900000
SBERP;10;20/06/18;12:40;187.0300000
SBERP;10;20/06/18;12:50;186.8700000
SBERP;10;20/06/18;13:00;187.1300000
SBERP;10;20/06/18;13:10;187.1400000
SBERP;10;20/06/18;13:20;187.2200000
SBERP;10;20/06/18;13:30;187.1400000
SBERP;10;20/06/18;13:40;187.0600000
SBERP;10;20/06/18;13:50;187.2600000
SBERP;10;20/06/18;14:00;187.2600000
SBERP;10;20/06/18;14:10;187.2600000
SBERP;10;20/06/18;14:20;187.3300000
SBERP;10;20/06/18;14:30;187.4700000
SBERP;10;20/06/18;14:40;187.4800000
SBERP;10;20/06/18;14:50;187.7700000
SBERP;10;20/06/18;15:00;188.0600000
SBERP;10;20/06/18;15:10;188.0400000
SBERP;10;20/06/18;15:20;187.8400000
SBERP;10;20/06/18;15:30;188.1000000
SBERP;10;20/06/18;15:40;188.0900000
SBERP;10;20/06/18;15:50;187.9900000
SBERP;10;20/06/18;16:00;187.8700000
SBERP;10;20/06/18;16:10;188.0000000
SBERP;10;20/06/18;16:20;188.4000000
SBERP;10;20/06/18;16:30;188.3900000
SBERP;10;20/06/18;16:40;188.3700000
SBERP;10;20/06/18;16:50;188.5000000
SBERP;10;20/06/18;17:00;188.3700000
SBERP;10;20/06/18;17:10;188.0400000
SBERP;10;20/06/18;17:20;188.3000000
SBERP;10;20/06/18;17:30;187.9900000
SBERP;10;20/06/18;17:40;188.1500000
SBERP;10;20/06/18;17:50;187.7100000
SBERP;10;20/06/18;18:00;187.9400000
SBERP;10;20/06/18;18:10;188.3900000
SBERP;10;20/06/18;18:20;188.4300000
SBERP;10;20/06/18;18:30;188.6000000
SBERP;10;20/06/18;18:40;188.6700000
SBERP;10;20/06/18;18:50;188.4400000
SBERP;10;21/06/18;10:10;188.3000000
SBERP;10;21/06/18;10:20;188.7700000
SBERP;10;21/06/18;10:30;189.5500000
SBERP;10;21/06/18;10:40;189.7000000
SBERP;10;21/06/18;10:50;189.5600000
SBERP;10;21/06/18;11:00;189.4100000
SBERP;10;21/06/18;11:10;189.6400000
SBERP;10;21/06/18;11:20;188.8200000
SBERP;10;21/06/18;11:30;189.0500000
SBERP;10;21/06/18;11:40;189.0000000
SBERP;10;21/06/18;11:50;188.6600000
SBERP;10;21/06/18;12:00;188.0600000
SBERP;10;21/06/18;12:10;187.9900000
SBERP;10;21/06/18;12:20;188.1700000
SBERP;10;21/06/18;12:30;188.2800000
SBERP;10;21/06/18;12:40;188.0700000
SBERP;10;21/06/18;12:50;188.4200000
SBERP;10;21/06/18;13:00;188.6000000
SBERP;10;21/06/18;13:10;188.1600000
SBERP;10;21/06/18;13:20;188.3600000
SBERP;10;21/06/18;13:30;188.5100000
SBERP;10;21/06/18;13:40;188.3400000
SBERP;10;21/06/18;13:50;187.9800000
SBERP;10;21/06/18;14:00;187.6600000
SBERP;10;21/06/18;14:10;187.5000000
SBERP;10;21/06/18;14:20;187.4600000
SBERP;10;21/06/18;14:30;187.4500000
SBERP;10;21/06/18;14:40;187.5900000
SBERP;10;21/06/18;14:50;187.9000000
SBERP;10;21/06/18;15:00;187.5000000
SBERP;10;21/06/18;15:10;187.3800000
SBERP;10;21/06/18;15:20;187.3700000
SBERP;10;21/06/18;15:30;187.9900000
SBERP;10;21/06/18;15:40;187.5600000
SBERP;10;21/06/18;15:50;187.5900000
SBERP;10;21/06/18;16:00;188.0700000
SBERP;10;21/06/18;16:10;188.0100000
SBERP;10;21/06/18;16:20;187.6800000
SBERP;10;21/06/18;16:30;186.6800000
SBERP;10;21/06/18;16:40;187.4700000
SBERP;10;21/06/18;16:50;187.4700000
SBERP;10;21/06/18;17:00;187.4000000
SBERP;10;21/06/18;17:10;186.8400000
SBERP;10;21/06/18;17:20;186.6600000
SBERP;10;21/06/18;17:30;186.4600000
SBERP;10;21/06/18;17:40;186.3600000
SBERP;10;21/06/18;17:50;186.3500000
SBERP;10;21/06/18;18:00;186.5800000
SBERP;10;21/06/18;18:10;186.3700000
SBERP;10;21/06/18;18:20;186.4700000
SBERP;10;21/06/18;18:30;186.4100000
SBERP;10;21/06/18;18:40;187.0000000
SBERP;10;21/06/18;18:50;186.4300000
SBERP;10;22/06/18;10:10;187.5600000
SBERP;10;22/06/18;10:20;188.1000000
SBERP;10;22/06/18;10:30;187.9400000
SBERP;10;22/06/18;10:40;187.9700000
SBERP;10;22/06/18;10:50;187.9400000
SBERP;10;22/06/18;11:00;187.6900000
SBERP;10;22/06/18;11:10;187.5000000
SBERP;10;22/06/18;11:20;187.3000000
SBERP;10;22/06/18;11:30;187.5300000
SBERP;10;22/06/18;11:40;187.7000000
SBERP;10;22/06/18;11:50;187.9700000
SBERP;10;22/06/18;12:00;187.9100000
SBERP;10;22/06/18;12:10;188.2100000
SBERP;10;22/06/18;12:20;188.6200000
SBERP;10;22/06/18;12:30;188.7600000
SBERP;10;22/06/18;12:40;189.0000000
SBERP;10;22/06/18;12:50;188.9800000
SBERP;10;22/06/18;13:00;189.3200000
SBERP;10;22/06/18;13:10;189.1900000
SBERP;10;22/06/18;13:20;189.4100000
SBERP;10;22/06/18;13:30;189.2000000
SBERP;10;22/06/18;13:40;189.4500000
SBERP;10;22/06/18;13:50;189.6700000
SBERP;10;22/06/18;14:00;189.6500000
SBERP;10;22/06/18;14:10;189.5700000
SBERP;10;22/06/18;14:20;189.5400000
SBERP;10;22/06/18;14:30;189.7100000
SBERP;10;22/06/18;14:40;189.7200000
SBERP;10;22/06/18;14:50;189.8100000
SBERP;10;22/06/18;15:00;189.4400000
SBERP;10;22/06/18;15:10;188.2800000
SBERP;10;22/06/18;15:20;187.9000000
SBERP;10;22/06/18;15:30;188.1800000
SBERP;10;22/06/18;15:40;187.9000000
SBERP;10;22/06/18;15:50;189.3300000
SBERP;10;22/06/18;16:00;189.4500000
SBERP;10;22/06/18;16:10;189.4200000
SBERP;10;22/06/18;16:20;189.8000000
SBERP;10;22/06/18;16:30;189.7000000
SBERP;10;22/06/18;16:40;189.5700000
SBERP;10;22/06/18;16:50;189.6500000
SBERP;10;22/06/18;17:00;189.8900000
SBERP;10;22/06/18;17:10;190.0100000
SBERP;10;22/06/18;17:20;190.3500000
SBERP;10;22/06/18;17:30;190.1900000
SBERP;10;22/06/18;17:40;190.4000000
SBERP;10;22/06/18;17:50;190.7400000
SBERP;10;22/06/18;18:00;190.6500000
SBERP;10;22/06/18;18:10;190.6600000
SBERP;10;22/06/18;18:20;191.0000000
SBERP;10;22/06/18;18:30;191.1000000
SBERP;10;22/06/18;18:40;191.3100000
SBERP;10;22/06/18;18:50;191.5000000
SBERP;10;25/06/18;10:10;180.8000000
SBERP;10;25/06/18;10:20;181.1000000
SBERP;10;25/06/18;10:30;181.1700000
SBERP;10;25/06/18;10:40;181.2100000
SBERP;10;25/06/18;10:50;181.0000000
SBERP;10;25/06/18;11:00;181.0800000
SBERP;10;25/06/18;11:10;181.3000000
SBERP;10;25/06/18;11:20;181.1800000
SBERP;10;25/06/18;11:30;181.3700000
SBERP;10;25/06/18;11:40;181.1600000
SBERP;10;25/06/18;11:50;181.7200000
SBERP;10;25/06/18;12:00;181.0600000
SBERP;10;25/06/18;12:10;181.2400000
SBERP;10;25/06/18;12:20;181.2000000
SBERP;10;25/06/18;12:30;181.1100000
